deal_id,valid_from,funnel_step_number,stage_name,historical_owner_name
778930,2024-05-13 17:42:49,1.0,Lead Generation,
778930,2024-06-26 17:42:49,1.0,Lead Generation,Jason Bennett
778930,2024-07-08 17:42:49,2.0,Qualified lead,Jason Bennett
778930,2024-07-12 17:42:49,3.0,Needs Assessment,Jason Bennett
778930,2024-08-05 17:42:49,6.0,Closing,Jason Bennett
778930,2024-08-15 17:42:49,7.0,Implementation/Onboarding,Jason Bennett
778930,2024-08-22 17:42:49,9.0,Renewal/Expansion,Jason Bennett
779334,2024-08-09 01:23:00,1.0,Lead Generation,
779334,2024-08-31 01:23:00,1.0,Lead Generation,Kenneth Hernandez
779334,2024-09-30 01:23:00,2.0,Qualified lead,Kenneth Hernandez
779334,2024-10-29 01:23:00,3.0,Needs Assessment,Kenneth Hernandez
779345,2024-02-26 22:31:02,1.0,Lead Generation,
779345,2024-03-18 22:31:02,1.0,Lead Generation,Melissa Williams
779345,2024-04-16 22:31:02,2.0,Qualified lead,Melissa Williams
779345,2024-05-07 22:31:02,4.0,Proposal/Quote Preparation,Melissa Williams
779345,2024-05-25 22:31:02,6.0,Closing,Melissa Williams
779414,2024-04-19 02:35:59,1.0,Lead Generation,
779414,2024-05-08 02:35:59,1.0,Lead Generation,Michelle Donaldson
779414,2024-06-03 02:35:59,7.0,Implementation/Onboarding,Michelle Donaldson
779701,2024-06-01 08:22:30,1.0,Lead Generation,
779701,2024-07-08 08:22:30,1.0,Lead Generation,Elizabeth Brown
779701,2024-07-30 08:22:30,2.0,Qualified lead,Elizabeth Brown
779701,2024-08-01 08:22:30,4.0,Proposal/Quote Preparation,Elizabeth Brown
780398,2024-01-07 06:28:05,1.0,Lead Generation,
780398,2024-02-04 06:28:05,1.0,Lead Generation,Tracy Owens
780398,2024-02-14 06:28:05,2.0,Qualified lead,Tracy Owens
780398,2024-02-19 06:28:05,3.0,Needs Assessment,Tracy Owens
780398,2024-03-05 06:28:05,4.0,Proposal/Quote Preparation,Tracy Owens
780398,2024-03-19 06:28:05,6.0,Closing,Tracy Owens
781028,2024-08-17 16:58:12,1.0,Lead Generation,
781028,2024-09-29 16:58:12,1.0,Lead Generation,Kenneth Cameron
781028,2024-10-22 16:58:12,2.0,Qualified lead,Kenneth Cameron
781028,2024-10-25 16:58:12,3.0,Needs Assessment,Kenneth Cameron
781028,2024-11-15 16:58:12,4.0,Proposal/Quote Preparation,Kenneth Cameron
781028,2024-12-14 16:58:12,8.0,Follow-up/Customer Success,Kenneth Cameron
781844,2024-03-28 03:24:53,1.0,Lead Generation,
781844,2024-05-06 03:24:53,1.0,Lead Generation,Sean Malone
781844,2024-05-23 03:24:53,2.0,Qualified lead,Sean Malone
781844,2024-05-30 03:24:53,3.0,Needs Assessment,Sean Malone
781844,2024-06-18 03:24:53,5.0,Negotiation,Sean Malone
782058,2024-05-07 16:12:46,1.0,Lead Generation,
782058,2024-06-14 16:12:46,1.0,Lead Generation,Mariah Stevens
782058,2024-07-12 16:12:46,2.0,Qualified lead,Mariah Stevens
782058,2024-07-28 16:12:46,6.0,Closing,Mariah Stevens
782276,2024-05-16 22:09:36,1.0,Lead Generation,
782276,2024-07-19 22:09:36,1.0,Lead Generation,Mercedes Nelson
782276,2024-08-12 22:09:36,2.0,Qualified lead,Mercedes Nelson
782276,2024-08-16 22:09:36,3.0,Needs Assessment,Mercedes Nelson
782276,2024-09-11 22:09:36,4.0,Proposal/Quote Preparation,Mercedes Nelson
782276,2024-09-26 22:09:36,5.0,Negotiation,Mercedes Nelson
782276,2024-10-05 22:09:36,6.0,Closing,Mercedes Nelson
782820,2024-03-30 00:21:12,1.0,Lead Generation,
782820,2024-04-15 00:21:12,1.0,Lead Generation,Tiffany Foster
782820,2024-05-05 00:21:12,2.0,Qualified lead,Tiffany Foster
782820,2024-05-10 00:21:12,4.0,Proposal/Quote Preparation,Tiffany Foster
782820,2024-06-07 00:21:12,7.0,Implementation/Onboarding,Tiffany Foster
783277,2024-02-15 20:13:01,1.0,Lead Generation,
783277,2024-03-28 20:13:01,1.0,Lead Generation,Antonio Miller
783277,2024-04-27 20:13:01,3.0,Needs Assessment,Antonio Miller
783512,2024-08-21 09:45:04,1.0,Lead Generation,
783512,2024-10-24 09:45:04,1.0,Lead Generation,Noah Salazar
783512,2024-11-03 09:45:04,3.0,Needs Assessment,Noah Salazar
783512,2024-11-16 09:45:04,4.0,Proposal/Quote Preparation,Noah Salazar
783512,2024-11-23 09:45:04,5.0,Negotiation,Noah Salazar
783843,2024-08-28 14:56:35,1.0,Lead Generation,
783843,2024-10-10 14:56:35,1.0,Lead Generation,Michael Miller
783843,2024-11-03 14:56:35,4.0,Proposal/Quote Preparation,Michael Miller
783843,2024-11-17 14:56:35,5.0,Negotiation,Michael Miller
783843,2024-12-01 14:56:35,6.0,Closing,Michael Miller
783843,2024-12-23 14:56:35,7.0,Implementation/Onboarding,Michael Miller
784154,2024-06-10 19:30:49,1.0,Lead Generation,
784154,2024-07-23 19:30:49,1.0,Lead Generation,Michele Webster
784154,2024-08-15 19:30:49,2.0,Qualified lead,Michele Webster
784154,2024-08-30 19:30:49,3.0,Needs Assessment,Michele Webster
784154,2024-09-23 19:30:49,4.0,Proposal/Quote Preparation,Michele Webster
784154,2024-10-13 19:30:49,5.0,Negotiation,Michele Webster
784203,2024-06-01 01:04:44,1.0,Lead Generation,
784203,2024-06-22 01:04:44,1.0,Lead Generation,Michael Douglas
784203,2024-07-13 01:04:44,2.0,Qualified lead,Michael Douglas
784203,2024-08-06 01:04:44,3.0,Needs Assessment,Michael Douglas
784297,2024-06-16 13:08:16,1.0,Lead Generation,
784297,2024-06-28 13:08:16,1.0,Lead Generation,Edwin Wu
784297,2024-06-30 13:08:16,2.0,Qualified lead,Edwin Wu
784297,2024-07-01 13:08:16,3.0,Needs Assessment,Edwin Wu
784297,2024-07-10 13:08:16,4.0,Proposal/Quote Preparation,Edwin Wu
784297,2024-08-03 13:08:16,5.0,Negotiation,Edwin Wu
784621,2024-01-13 13:22:39,1.0,Lead Generation,
784621,2024-02-08 13:22:39,1.0,Lead Generation,Sherry Taylor
784621,2024-02-19 13:22:39,2.0,Qualified lead,Sherry Taylor
784621,2024-02-28 13:22:39,3.0,Needs Assessment,Sherry Taylor
784621,2024-03-27 13:22:39,4.0,Proposal/Quote Preparation,Sherry Taylor
784621,2024-03-29 13:22:39,5.0,Negotiation,Sherry Taylor
784691,2024-04-25 23:42:09,1.0,Lead Generation,
784691,2024-07-02 23:42:09,1.0,Lead Generation,Jaime Richard
784691,2024-07-29 23:42:09,4.0,Proposal/Quote Preparation,Jaime Richard
784844,2024-06-20 00:50:37,1.0,Lead Generation,
784844,2024-08-11 00:50:37,1.0,Lead Generation,Joseph Higgins
784844,2024-08-17 00:50:37,2.0,Qualified lead,Joseph Higgins
784844,2024-09-07 00:50:37,5.0,Negotiation,Joseph Higgins
784844,2024-10-03 00:50:37,6.0,Closing,Joseph Higgins
785469,2024-04-12 05:48:33,1.0,Lead Generation,
785469,2024-06-01 05:48:33,1.0,Lead Generation,John Erickson
785469,2024-06-08 05:48:33,2.0,Qualified lead,John Erickson
785469,2024-06-25 05:48:33,3.0,Needs Assessment,John Erickson
785469,2024-07-19 05:48:33,4.0,Proposal/Quote Preparation,John Erickson
785469,2024-08-03 05:48:33,5.0,Negotiation,John Erickson
785469,2024-08-17 05:48:33,6.0,Closing,John Erickson
786258,2024-03-08 13:11:59,1.0,Lead Generation,
786258,2024-04-10 13:11:59,1.0,Lead Generation,Eric Riley
786258,2024-05-08 13:11:59,2.0,Qualified lead,Eric Riley
786258,2024-05-27 13:11:59,4.0,Proposal/Quote Preparation,Eric Riley
788334,2024-06-15 16:41:19,1.0,Lead Generation,
788334,2024-07-15 16:41:19,1.0,Lead Generation,Janice Stein
788334,2024-07-22 16:41:19,2.0,Qualified lead,Janice Stein
788334,2024-08-20 16:41:19,4.0,Proposal/Quote Preparation,Janice Stein
788334,2024-09-02 16:41:19,5.0,Negotiation,Janice Stein
788445,2024-03-15 13:12:18,1.0,Lead Generation,
788445,2024-04-21 13:12:18,1.0,Lead Generation,Sierra Russell
788445,2024-05-16 13:12:18,2.0,Qualified lead,Sierra Russell
788445,2024-06-14 13:12:18,3.0,Needs Assessment,Sierra Russell
788445,2024-06-27 13:12:18,6.0,Closing,Sierra Russell
788445,2024-07-16 13:12:18,8.0,Follow-up/Customer Success,Sierra Russell
788629,2024-06-04 13:31:30,1.0,Lead Generation,
788629,2024-07-21 13:31:30,1.0,Lead Generation,Jennifer Torres
788629,2024-07-22 13:31:30,4.0,Proposal/Quote Preparation,Jennifer Torres
788629,2024-08-20 13:31:30,6.0,Closing,Jennifer Torres
789485,2024-02-11 06:47:55,1.0,Lead Generation,
789485,2024-04-09 06:47:55,1.0,Lead Generation,Denise Walker
789485,2024-04-17 06:47:55,2.0,Qualified lead,Denise Walker
789485,2024-04-29 06:47:55,4.0,Proposal/Quote Preparation,Denise Walker
789485,2024-05-13 06:47:55,5.0,Negotiation,Denise Walker
789485,2024-06-12 06:47:55,7.0,Implementation/Onboarding,Denise Walker
789862,2024-03-15 21:33:34,1.0,Lead Generation,
789862,2024-05-20 21:33:34,1.0,Lead Generation,Laura Vance
789862,2024-05-30 21:33:34,2.0,Qualified lead,Laura Vance
789862,2024-06-13 21:33:34,3.0,Needs Assessment,Laura Vance
789862,2024-07-05 21:33:34,4.0,Proposal/Quote Preparation,Laura Vance
789862,2024-07-09 21:33:34,7.0,Implementation/Onboarding,Laura Vance
789862,2024-08-07 21:33:34,8.0,Follow-up/Customer Success,Laura Vance
789862,2024-08-13 21:33:34,9.0,Renewal/Expansion,Laura Vance
790460,2024-06-27 00:24:20,1.0,Lead Generation,
790460,2024-07-16 00:24:20,1.0,Lead Generation,Carrie Lam
790460,2024-07-31 00:24:20,2.0,Qualified lead,Carrie Lam
790460,2024-08-22 00:24:20,3.0,Needs Assessment,Carrie Lam
790460,2024-09-08 00:24:20,4.0,Proposal/Quote Preparation,Carrie Lam
790460,2024-09-18 00:24:20,7.0,Implementation/Onboarding,Carrie Lam
790460,2024-09-22 00:24:20,9.0,Renewal/Expansion,Carrie Lam
790955,2024-07-06 18:39:02,1.0,Lead Generation,
790955,2024-08-06 18:39:02,1.0,Lead Generation,Kaitlyn Green
790955,2024-09-04 18:39:02,6.0,Closing,Kaitlyn Green
790955,2024-09-15 18:39:02,7.0,Implementation/Onboarding,Kaitlyn Green
790955,2024-09-27 18:39:02,8.0,Follow-up/Customer Success,Kaitlyn Green
792701,2024-08-19 23:31:13,1.0,Lead Generation,
792701,2024-09-10 23:31:13,1.0,Lead Generation,Craig Montoya MD
792701,2024-09-24 23:31:13,2.0,Qualified lead,Craig Montoya MD
792701,2024-10-16 23:31:13,4.0,Proposal/Quote Preparation,Craig Montoya MD
793053,2024-08-10 00:50:22,1.0,Lead Generation,
793053,2024-09-04 00:50:22,1.0,Lead Generation,Larry Hendricks
793053,2024-10-04 00:50:22,3.0,Needs Assessment,Larry Hendricks
793053,2024-10-06 00:50:22,4.0,Proposal/Quote Preparation,Larry Hendricks
793053,2024-10-28 00:50:22,6.0,Closing,Larry Hendricks
793053,2024-11-26 00:50:22,9.0,Renewal/Expansion,Larry Hendricks
793129,2024-07-27 09:39:12,1.0,Lead Generation,
793129,2024-08-24 09:39:12,1.0,Lead Generation,Brian Gonzales
793129,2024-09-15 09:39:12,2.0,Qualified lead,Brian Gonzales
793129,2024-10-06 09:39:12,3.0,Needs Assessment,Brian Gonzales
793129,2024-10-28 09:39:12,5.0,Negotiation,Brian Gonzales
793129,2024-11-02 09:39:12,8.0,Follow-up/Customer Success,Brian Gonzales
793207,2024-04-21 22:29:44,1.0,Lead Generation,
793207,2024-05-06 22:29:44,1.0,Lead Generation,Amanda Moore
793207,2024-05-31 22:29:44,2.0,Qualified lead,Amanda Moore
793207,2024-06-05 22:29:44,3.0,Needs Assessment,Amanda Moore
793207,2024-07-01 22:29:44,7.0,Implementation/Onboarding,Amanda Moore
793207,2024-07-18 22:29:44,8.0,Follow-up/Customer Success,Amanda Moore
793207,2024-08-10 22:29:44,9.0,Renewal/Expansion,Amanda Moore
794577,2024-04-06 21:46:57,1.0,Lead Generation,
794577,2024-04-22 21:46:57,1.0,Lead Generation,Spencer White
794577,2024-05-13 21:46:57,5.0,Negotiation,Spencer White
794577,2024-05-30 21:46:57,6.0,Closing,Spencer White
794711,2024-01-24 19:09:31,1.0,Lead Generation,
794711,2024-02-17 19:09:31,1.0,Lead Generation,Jonathan Hamilton
794711,2024-02-19 19:09:31,2.0,Qualified lead,Jonathan Hamilton
794711,2024-03-03 19:09:31,3.0,Needs Assessment,Jonathan Hamilton
794711,2024-03-31 19:09:31,4.0,Proposal/Quote Preparation,Jonathan Hamilton
794999,2024-02-17 00:04:28,1.0,Lead Generation,
794999,2024-04-10 00:04:28,1.0,Lead Generation,Jasmine Torres
794999,2024-05-03 00:04:28,2.0,Qualified lead,Jasmine Torres
794999,2024-05-20 00:04:28,3.0,Needs Assessment,Jasmine Torres
794999,2024-06-17 00:04:28,5.0,Negotiation,Jasmine Torres
794999,2024-07-06 00:04:28,8.0,Follow-up/Customer Success,Jasmine Torres
795403,2024-04-08 23:13:08,1.0,Lead Generation,
795403,2024-05-08 23:13:08,1.0,Lead Generation,William Morgan
795403,2024-05-18 23:13:08,2.0,Qualified lead,William Morgan
795403,2024-06-09 23:13:08,3.0,Needs Assessment,William Morgan
795403,2024-06-10 23:13:08,6.0,Closing,William Morgan
795496,2024-07-23 08:46:18,1.0,Lead Generation,
795496,2024-08-12 08:46:18,1.0,Lead Generation,Caitlin Jones
795496,2024-09-11 08:46:18,2.0,Qualified lead,Caitlin Jones
795496,2024-09-14 08:46:18,3.0,Needs Assessment,Caitlin Jones
795496,2024-10-02 08:46:18,7.0,Implementation/Onboarding,Caitlin Jones
795502,2024-04-19 15:57:47,1.0,Lead Generation,
795502,2024-05-28 15:57:47,1.0,Lead Generation,Charles Thompson
795502,2024-06-04 15:57:47,2.0,Qualified lead,Charles Thompson
795502,2024-06-19 15:57:47,3.0,Needs Assessment,Charles Thompson
795502,2024-07-09 15:57:47,4.0,Proposal/Quote Preparation,Charles Thompson
795502,2024-07-14 15:57:47,7.0,Implementation/Onboarding,Charles Thompson
796035,2024-05-31 04:58:12,1.0,Lead Generation,
796035,2024-06-18 04:58:12,1.0,Lead Generation,Meghan Ruiz
796035,2024-07-18 04:58:12,2.0,Qualified lead,Meghan Ruiz
796035,2024-07-31 04:58:12,3.0,Needs Assessment,Meghan Ruiz
796035,2024-08-30 04:58:12,4.0,Proposal/Quote Preparation,Meghan Ruiz
796035,2024-09-27 04:58:12,5.0,Negotiation,Meghan Ruiz
796035,2024-09-30 04:58:12,7.0,Implementation/Onboarding,Meghan Ruiz
796035,2024-10-14 04:58:12,9.0,Renewal/Expansion,Meghan Ruiz
796686,2024-09-10 20:21:21,1.0,Lead Generation,
796686,2024-10-21 20:21:21,1.0,Lead Generation,Robert Flores
796686,2024-11-14 20:21:21,3.0,Needs Assessment,Robert Flores
796966,2024-05-13 04:44:11,1.0,Lead Generation,
796966,2024-07-20 04:44:11,1.0,Lead Generation,Rebecca Farmer PhD
796966,2024-08-10 04:44:11,2.0,Qualified lead,Rebecca Farmer PhD
796966,2024-08-18 04:44:11,3.0,Needs Assessment,Rebecca Farmer PhD
796966,2024-08-29 04:44:11,7.0,Implementation/Onboarding,Rebecca Farmer PhD
797201,2024-03-13 00:15:12,1.0,Lead Generation,
797201,2024-04-25 00:15:12,1.0,Lead Generation,Katrina Fox
797201,2024-05-07 00:15:12,2.0,Qualified lead,Katrina Fox
797201,2024-06-06 00:15:12,3.0,Needs Assessment,Katrina Fox
797201,2024-06-22 00:15:12,5.0,Negotiation,Katrina Fox
797201,2024-07-09 00:15:12,7.0,Implementation/Onboarding,Katrina Fox
797201,2024-08-07 00:15:12,8.0,Follow-up/Customer Success,Katrina Fox
797217,2024-07-19 07:02:04,1.0,Lead Generation,
797217,2024-08-05 07:02:04,1.0,Lead Generation,Jonathan Schroeder
797217,2024-09-03 07:02:04,2.0,Qualified lead,Jonathan Schroeder
797217,2024-09-08 07:02:04,3.0,Needs Assessment,Jonathan Schroeder
797217,2024-10-06 07:02:04,4.0,Proposal/Quote Preparation,Jonathan Schroeder
797217,2024-11-05 07:02:04,8.0,Follow-up/Customer Success,Jonathan Schroeder
797801,2024-01-25 20:47:22,1.0,Lead Generation,
797801,2024-02-23 20:47:22,1.0,Lead Generation,Adam King
797801,2024-03-10 20:47:22,2.0,Qualified lead,Adam King
797801,2024-04-04 20:47:22,3.0,Needs Assessment,Adam King
797801,2024-04-29 20:47:22,5.0,Negotiation,Adam King
797801,2024-05-27 20:47:22,8.0,Follow-up/Customer Success,Adam King
797801,2024-06-03 20:47:22,9.0,Renewal/Expansion,Adam King
797863,2024-04-11 14:24:39,1.0,Lead Generation,
797863,2024-05-22 14:24:39,1.0,Lead Generation,Johnny Evans
797863,2024-06-11 14:24:39,2.0,Qualified lead,Johnny Evans
797863,2024-07-05 14:24:39,3.0,Needs Assessment,Johnny Evans
797863,2024-07-26 14:24:39,4.0,Proposal/Quote Preparation,Johnny Evans
797863,2024-08-21 14:24:39,5.0,Negotiation,Johnny Evans
798623,2024-05-30 15:27:32,1.0,Lead Generation,
798623,2024-07-16 15:27:32,1.0,Lead Generation,Laurie Harris
798623,2024-08-11 15:27:32,2.0,Qualified lead,Laurie Harris
798623,2024-08-18 15:27:32,3.0,Needs Assessment,Laurie Harris
798623,2024-09-02 15:27:32,7.0,Implementation/Onboarding,Laurie Harris
799642,2024-07-17 14:08:00,1.0,Lead Generation,
799642,2024-08-23 14:08:00,1.0,Lead Generation,Gary Freeman
799642,2024-09-16 14:08:00,2.0,Qualified lead,Gary Freeman
799642,2024-09-30 14:08:00,4.0,Proposal/Quote Preparation,Gary Freeman
800200,2024-01-01 22:14:28,1.0,Lead Generation,
800200,2024-02-05 22:14:28,1.0,Lead Generation,James Allen
800200,2024-02-15 22:14:28,2.0,Qualified lead,James Allen
800200,2024-03-03 22:14:28,5.0,Negotiation,James Allen
800200,2024-04-02 22:14:28,6.0,Closing,James Allen
800200,2024-04-07 22:14:28,8.0,Follow-up/Customer Success,James Allen
800517,2024-06-12 10:50:53,1.0,Lead Generation,
800517,2024-07-18 10:50:53,1.0,Lead Generation,Michelle Wright
800517,2024-08-10 10:50:53,2.0,Qualified lead,Michelle Wright
800517,2024-08-27 10:50:53,3.0,Needs Assessment,Michelle Wright
800517,2024-08-29 10:50:53,4.0,Proposal/Quote Preparation,Michelle Wright
800517,2024-09-14 10:50:53,5.0,Negotiation,Michelle Wright
800517,2024-09-28 10:50:53,6.0,Closing,Michelle Wright
800517,2024-10-05 10:50:53,8.0,Follow-up/Customer Success,Michelle Wright
802587,2024-02-11 22:00:52,1.0,Lead Generation,
802587,2024-03-05 22:00:52,1.0,Lead Generation,Brandon Reyes
802587,2024-03-09 22:00:52,2.0,Qualified lead,Brandon Reyes
802587,2024-04-02 22:00:52,3.0,Needs Assessment,Brandon Reyes
802587,2024-04-26 22:00:52,5.0,Negotiation,Brandon Reyes
802587,2024-05-07 22:00:52,7.0,Implementation/Onboarding,Brandon Reyes
802587,2024-05-25 22:00:52,8.0,Follow-up/Customer Success,Brandon Reyes
802902,2024-01-07 23:36:36,1.0,Lead Generation,
802902,2024-02-10 23:36:36,1.0,Lead Generation,Kayla Jackson
802902,2024-03-04 23:36:36,2.0,Qualified lead,Kayla Jackson
802902,2024-03-24 23:36:36,3.0,Needs Assessment,Kayla Jackson
803008,2024-04-18 15:27:16,1.0,Lead Generation,
803008,2024-06-13 15:27:16,1.0,Lead Generation,Scott Gallegos
803008,2024-07-13 15:27:16,3.0,Needs Assessment,Scott Gallegos
803008,2024-07-18 15:27:16,4.0,Proposal/Quote Preparation,Scott Gallegos
803008,2024-08-02 15:27:16,5.0,Negotiation,Scott Gallegos
803008,2024-08-26 15:27:16,7.0,Implementation/Onboarding,Scott Gallegos
803902,2024-08-28 07:25:44,1.0,Lead Generation,
803902,2024-10-14 07:25:44,1.0,Lead Generation,Chad Moore
803902,2024-10-26 07:25:44,4.0,Proposal/Quote Preparation,Chad Moore
803902,2024-10-28 07:25:44,5.0,Negotiation,Chad Moore
803902,2024-11-18 07:25:44,7.0,Implementation/Onboarding,Chad Moore
804706,2024-02-17 01:01:49,1.0,Lead Generation,
804706,2024-03-20 01:01:49,1.0,Lead Generation,Rachel Webster
804706,2024-03-25 01:01:49,4.0,Proposal/Quote Preparation,Rachel Webster
804706,2024-03-29 01:01:49,5.0,Negotiation,Rachel Webster
804706,2024-04-07 01:01:49,9.0,Renewal/Expansion,Rachel Webster
804808,2024-05-13 06:14:24,1.0,Lead Generation,
804808,2024-06-23 06:14:24,1.0,Lead Generation,Mark Callahan
804808,2024-07-11 06:14:24,3.0,Needs Assessment,Mark Callahan
804808,2024-08-06 06:14:24,4.0,Proposal/Quote Preparation,Mark Callahan
804808,2024-09-01 06:14:24,7.0,Implementation/Onboarding,Mark Callahan
804808,2024-09-20 06:14:24,9.0,Renewal/Expansion,Mark Callahan
805254,2024-03-03 09:29:37,1.0,Lead Generation,
805254,2024-04-18 09:29:37,1.0,Lead Generation,Sheila Smith
805254,2024-05-16 09:29:37,2.0,Qualified lead,Sheila Smith
805254,2024-05-28 09:29:37,3.0,Needs Assessment,Sheila Smith
805254,2024-06-09 09:29:37,6.0,Closing,Sheila Smith
805349,2024-08-25 11:32:47,1.0,Lead Generation,
805349,2024-09-18 11:32:47,1.0,Lead Generation,Allen Smith
805349,2024-09-27 11:32:47,2.0,Qualified lead,Allen Smith
805349,2024-10-16 11:32:47,5.0,Negotiation,Allen Smith
805349,2024-10-23 11:32:47,7.0,Implementation/Onboarding,Allen Smith
807384,2024-03-27 21:16:26,1.0,Lead Generation,
807384,2024-05-10 21:16:26,1.0,Lead Generation,Ernest Nguyen
807384,2024-06-05 21:16:26,2.0,Qualified lead,Ernest Nguyen
807384,2024-07-05 21:16:26,3.0,Needs Assessment,Ernest Nguyen
807384,2024-07-11 21:16:26,5.0,Negotiation,Ernest Nguyen
807388,2024-04-20 21:26:02,1.0,Lead Generation,
807388,2024-05-12 21:26:02,1.0,Lead Generation,Joseph Kemp
807388,2024-06-06 21:26:02,4.0,Proposal/Quote Preparation,Joseph Kemp
807388,2024-06-11 21:26:02,5.0,Negotiation,Joseph Kemp
807388,2024-06-20 21:26:02,6.0,Closing,Joseph Kemp
807388,2024-07-09 21:26:02,7.0,Implementation/Onboarding,Joseph Kemp
808122,2024-01-05 21:07:42,1.0,Lead Generation,
808122,2024-01-08 21:07:42,1.0,Lead Generation,Robert Taylor
808122,2024-01-20 21:07:42,2.0,Qualified lead,Robert Taylor
808122,2024-02-12 21:07:42,9.0,Renewal/Expansion,Robert Taylor
808566,2024-09-07 21:36:46,1.0,Lead Generation,
808566,2024-10-27 21:36:46,1.0,Lead Generation,Darlene Hudson
808566,2024-11-23 21:36:46,2.0,Qualified lead,Darlene Hudson
808566,2024-12-06 21:36:46,3.0,Needs Assessment,Darlene Hudson
808566,2024-12-27 21:36:46,7.0,Implementation/Onboarding,Darlene Hudson
809162,2024-06-12 04:13:53,1.0,Lead Generation,
809162,2024-07-14 04:13:53,1.0,Lead Generation,Sharon Pollard
809162,2024-07-17 04:13:53,2.0,Qualified lead,Sharon Pollard
809162,2024-08-08 04:13:53,4.0,Proposal/Quote Preparation,Sharon Pollard
809162,2024-08-14 04:13:53,6.0,Closing,Sharon Pollard
809162,2024-09-08 04:13:53,9.0,Renewal/Expansion,Sharon Pollard
809405,2024-04-13 14:04:31,1.0,Lead Generation,
809405,2024-05-19 14:04:31,1.0,Lead Generation,Reginald Smith
809405,2024-05-27 14:04:31,2.0,Qualified lead,Reginald Smith
809405,2024-06-06 14:04:31,3.0,Needs Assessment,Reginald Smith
809405,2024-06-12 14:04:31,5.0,Negotiation,Reginald Smith
809405,2024-06-17 14:04:31,6.0,Closing,Reginald Smith
809405,2024-06-19 14:04:31,8.0,Follow-up/Customer Success,Reginald Smith
809655,2024-07-09 11:47:07,1.0,Lead Generation,
809655,2024-08-10 11:47:07,1.0,Lead Generation,Mary Mckinney
809655,2024-08-27 11:47:07,3.0,Needs Assessment,Mary Mckinney
809655,2024-09-05 11:47:07,4.0,Proposal/Quote Preparation,Mary Mckinney
809655,2024-09-28 11:47:07,6.0,Closing,Mary Mckinney
809655,2024-10-26 11:47:07,7.0,Implementation/Onboarding,Mary Mckinney
809655,2024-11-13 11:47:07,9.0,Renewal/Expansion,Mary Mckinney
809679,2024-03-12 08:09:38,1.0,Lead Generation,
809679,2024-04-18 08:09:38,1.0,Lead Generation,Traci Brown
809679,2024-05-15 08:09:38,2.0,Qualified lead,Traci Brown
809679,2024-06-10 08:09:38,4.0,Proposal/Quote Preparation,Traci Brown
809679,2024-06-30 08:09:38,5.0,Negotiation,Traci Brown
809932,2024-05-22 16:06:53,1.0,Lead Generation,
809932,2024-07-05 16:06:53,1.0,Lead Generation,Maria Brewer
809932,2024-07-21 16:06:53,4.0,Proposal/Quote Preparation,Maria Brewer
809932,2024-08-15 16:06:53,5.0,Negotiation,Maria Brewer
810207,2024-06-11 17:18:18,1.0,Lead Generation,
810207,2024-07-24 17:18:18,1.0,Lead Generation,Tammy Johnson
810207,2024-08-13 17:18:18,2.0,Qualified lead,Tammy Johnson
810207,2024-09-03 17:18:18,9.0,Renewal/Expansion,Tammy Johnson
810639,2024-08-20 10:21:33,1.0,Lead Generation,
810639,2024-10-07 10:21:33,1.0,Lead Generation,Robert Combs
810639,2024-10-25 10:21:33,2.0,Qualified lead,Robert Combs
810639,2024-11-02 10:21:33,3.0,Needs Assessment,Robert Combs
810639,2024-11-12 10:21:33,5.0,Negotiation,Robert Combs
810639,2024-11-25 10:21:33,6.0,Closing,Robert Combs
810639,2024-12-08 10:21:33,7.0,Implementation/Onboarding,Robert Combs
810679,2024-06-15 15:08:28,1.0,Lead Generation,
810679,2024-08-05 15:08:28,1.0,Lead Generation,Jason Fitzgerald
810679,2024-08-22 15:08:28,2.0,Qualified lead,Jason Fitzgerald
810679,2024-09-16 15:08:28,3.0,Needs Assessment,Jason Fitzgerald
810679,2024-09-20 15:08:28,5.0,Negotiation,Jason Fitzgerald
810679,2024-10-03 15:08:28,6.0,Closing,Jason Fitzgerald
812243,2024-08-24 00:12:11,1.0,Lead Generation,
812243,2024-09-14 00:12:11,1.0,Lead Generation,Sara Morales
812243,2024-10-06 00:12:11,2.0,Qualified lead,Sara Morales
812243,2024-10-13 00:12:11,4.0,Proposal/Quote Preparation,Sara Morales
812243,2024-11-12 00:12:11,5.0,Negotiation,Sara Morales
812925,2024-05-30 22:12:11,1.0,Lead Generation,
812925,2024-07-05 22:12:11,1.0,Lead Generation,Patrick King
812925,2024-07-29 22:12:11,2.0,Qualified lead,Patrick King
812925,2024-08-13 22:12:11,5.0,Negotiation,Patrick King
812951,2024-06-27 13:17:36,1.0,Lead Generation,
812951,2024-08-05 13:17:36,1.0,Lead Generation,Michelle Donaldson
812951,2024-09-02 13:17:36,2.0,Qualified lead,Michelle Donaldson
812951,2024-10-02 13:17:36,4.0,Proposal/Quote Preparation,Michelle Donaldson
813087,2024-02-18 17:24:27,1.0,Lead Generation,
813087,2024-03-20 17:24:27,1.0,Lead Generation,Tracy Wells
813087,2024-03-26 17:24:27,2.0,Qualified lead,Tracy Wells
813087,2024-04-05 17:24:27,3.0,Needs Assessment,Tracy Wells
813087,2024-04-29 17:24:27,4.0,Proposal/Quote Preparation,Tracy Wells
813087,2024-05-01 17:24:27,5.0,Negotiation,Tracy Wells
813087,2024-05-10 17:24:27,6.0,Closing,Tracy Wells
