month,rep_name,kpi_name,funnel_step,deals_count
2024-09,Peter Castro,Proposal/Quote Preparation,4.0,1
2024-09,Peter Castro,Negotiation,5.0,1
2024-09,Peter Kennedy,Lead Generation,1.0,1
2024-09,Peter Kennedy,Qualified lead,2.0,1
2024-09,Peter Reyes,Proposal/Quote Preparation,4.0,1
2024-09,Philip Burns,Closing,6.0,1
2024-09,Philip Burns,Implementation/Onboarding,7.0,1
2024-09,Phillip Herman,Lead Generation,1.0,1
2024-09,Phillip Herman,Qualified lead,2.0,1
2024-09,Phillip Herman,Needs Assessment,3.0,1
2024-09,Phillip Herman,Closing,6.0,1
2024-09,Phillip Johnson,Lead Generation,1.0,1
2024-09,Phyllis Becker,Needs Assessment,3.0,1
2024-09,Randall Medina,Lead Generation,1.0,1
2024-09,Randall Medina,Qualified lead,2.0,1
2024-09,Ray Keller,Qualified lead,2.0,1
2024-09,Ray Keller,Negotiation,5.0,1
2024-09,Raymond Jackson,Closing,6.0,1
2024-09,Raymond Schmidt,Sales Call 1,2.1,1
2024-09,Rebecca Steele,Negotiation,5.0,1
2024-09,Rebecca Steele,Follow-up/Customer Success,8.0,1
2024-09,Rhonda Benson,Qualified lead,2.0,1
2024-09,Rhonda Benson,Negotiation,5.0,1
2024-09,Rhonda Mills,Lead Generation,1.0,1
2024-09,Rhonda Mills,Needs Assessment,3.0,1
2024-09,Rhonda Rush,Proposal/Quote Preparation,4.0,1
2024-09,Rhonda Rush,Implementation/Onboarding,7.0,1
2024-09,Richard Cabrera,Implementation/Onboarding,7.0,1
2024-09,Richard Hill,Sales Call 1,2.1,1
2024-09,Richard Lewis,Needs Assessment,3.0,1
2024-09,Robert Combs,Follow-up/Customer Success,8.0,1
2024-09,Robert Combs,Renewal/Expansion,9.0,1
2024-09,Robert Copeland,Renewal/Expansion,9.0,1
2024-09,Robert Fletcher,Lead Generation,1.0,1
2024-09,Robert Fletcher,Qualified lead,2.0,1
2024-09,Robert Flores,Qualified lead,2.0,1
2024-09,Robert Flores,Needs Assessment,3.0,1
2024-09,Robert Gallagher,Qualified lead,2.0,1
2024-09,Robert Gray,Lead Generation,1.0,1
2024-09,Robert Gray,Negotiation,5.0,1
2024-09,Robert Martin,Follow-up/Customer Success,8.0,1
2024-09,Robert Martin,Renewal/Expansion,9.0,1
2024-09,Robert Miller,Lead Generation,1.0,1
2024-09,Robert Miller,Needs Assessment,3.0,1
2024-09,Robert Thompson,Sales Call 2,3.1,1
2024-09,Robert Wright,Proposal/Quote Preparation,4.0,1
2024-09,Robert Wright,Negotiation,5.0,1
2024-09,Robin Willis,Lead Generation,1.0,1
2024-09,Robin Willis,Qualified lead,2.0,1
2024-09,Rodney Ball,Closing,6.0,1
2024-09,Roger Taylor,Lead Generation,1.0,1
2024-09,Ronald Ryan,Lead Generation,1.0,1
2024-09,Ronald Ryan,Qualified lead,2.0,1
2024-09,Ronald Ryan,Needs Assessment,3.0,1
2024-09,Roy Miller,Needs Assessment,3.0,1
2024-09,Roy Miller,Closing,6.0,1
2024-09,Russell Mccarthy,Lead Generation,1.0,1
2024-09,Russell Mccarthy,Qualified lead,2.0,1
2024-09,Russell Mccarthy,Needs Assessment,3.0,1
2024-09,Ryan Carey,Lead Generation,1.0,1
2024-09,Ryan Carey,Qualified lead,2.0,1
2024-09,Sally Ball,Lead Generation,1.0,1
2024-09,Samantha Miller MD,Negotiation,5.0,1
2024-09,Samantha Reynolds,Qualified lead,2.0,1
2024-09,Samantha Reynolds,Proposal/Quote Preparation,4.0,1
2024-09,Samantha Smith,Sales Call 1,2.1,1
2024-09,Sarah Williams MD,Lead Generation,1.0,1
2024-09,Sarah Williams MD,Qualified lead,2.0,1
2024-09,Sara Jones,Lead Generation,1.0,1
2024-09,Sara Jones,Qualified lead,2.0,1
2024-09,Sara Morales,Lead Generation,1.0,1
2024-09,Sara Morales,Qualified lead,2.0,1
2024-09,Sara Morales,Needs Assessment,3.0,1
2024-09,Sara Morales,Proposal/Quote Preparation,4.0,2
2024-09,Sara Morales,Renewal/Expansion,9.0,1
2024-09,Savannah Obrien MD,Lead Generation,1.0,1
2024-09,Scott Garcia,Sales Call 1,2.1,1
2024-09,Scott Spencer,Needs Assessment,3.0,1
2024-09,Scott Spencer,Proposal/Quote Preparation,4.0,1
2024-09,Scott Spencer,Negotiation,5.0,1
2024-09,Scott Spencer,Implementation/Onboarding,7.0,1
2024-09,Sean Fleming,Lead Generation,1.0,1
2024-09,Sean Fry,Lead Generation,1.0,1
2024-09,Sean Fry,Qualified lead,2.0,1
2024-09,Sean Fry,Negotiation,5.0,1
2024-09,Sean Haas,Qualified lead,2.0,1
2024-09,Sean Haas,Proposal/Quote Preparation,4.0,1
2024-09,Sean Haas,Negotiation,5.0,1
2024-09,Sean Sanchez,Lead Generation,1.0,1
2024-09,Sean Snow,Qualified lead,2.0,1
2024-09,Sean Snow,Needs Assessment,3.0,1
2024-09,Sean Snow,Proposal/Quote Preparation,4.0,1
2024-09,Sean Snow,Negotiation,5.0,1
2024-09,Selena Mcgrath,Qualified lead,2.0,1
2024-09,Selena Mcgrath,Needs Assessment,3.0,1
2024-09,Seth Curry,Lead Generation,1.0,1
2024-09,Shane Shaw,Lead Generation,1.0,1
2024-09,Shane Shaw,Qualified lead,2.0,1
2024-09,Shane Shaw,Proposal/Quote Preparation,4.0,1
2024-09,Shannon Howard,Lead Generation,1.0,1
2024-09,Shannon Howard,Qualified lead,2.0,1
2024-09,Shannon Lowe,Implementation/Onboarding,7.0,1
2024-09,Shannon Lowe,Renewal/Expansion,9.0,1
2024-09,Shannon Mcbride,Lead Generation,1.0,1
2024-09,Shannon Mcbride,Needs Assessment,3.0,1
2024-09,Shannon Mcbride,Proposal/Quote Preparation,4.0,1
2024-09,Sharon Butler,Lead Generation,1.0,1
2024-09,Sharon Butler,Qualified lead,2.0,1
2024-09,Sharon Butler,Needs Assessment,3.0,1
2024-09,Sharon Pollard,Renewal/Expansion,9.0,1
2024-09,Shawn Brock,Renewal/Expansion,9.0,1
2024-09,Sheila Craig,Closing,6.0,1
2024-09,Sheila Kennedy,Negotiation,5.0,1
2024-09,Sheila Kennedy,Renewal/Expansion,9.0,1
2024-09,Shelby Garcia,Qualified lead,2.0,1
2024-09,Shelby Garcia,Negotiation,5.0,1
2024-09,Shelley Mccoy,Lead Generation,1.0,1
2024-09,Shelley Mccoy,Needs Assessment,3.0,1
2024-09,Sherri Tucker,Proposal/Quote Preparation,4.0,1
2024-09,Sherri Tucker,Closing,6.0,1
2024-09,Sherri Tucker,Renewal/Expansion,9.0,1
2024-09,Sherry Taylor,Lead Generation,1.0,1
2024-09,Sophia Krueger,Lead Generation,1.0,1
2024-09,Sophia Krueger,Qualified lead,2.0,1
2024-09,Stacie Smith,Lead Generation,1.0,1
2024-09,Stacie Smith,Qualified lead,2.0,1
2024-09,Stacy Barton,Implementation/Onboarding,7.0,1
2024-09,Stephanie Brown,Lead Generation,1.0,1
2024-09,Stephanie Grant,Sales Call 1,2.1,1
2024-09,Stephanie Grant,Sales Call 2,3.1,1
2024-09,Stephanie Olsen,Closing,6.0,1
2024-09,Stephen Young,Lead Generation,1.0,1
2024-09,Steven Murphy,Follow-up/Customer Success,8.0,1
2024-09,Susan Harmon,Negotiation,5.0,1
2024-09,Susan Harmon,Implementation/Onboarding,7.0,1
2024-09,Susan Holmes,Negotiation,5.0,1
2024-09,Susan Holmes,Implementation/Onboarding,7.0,1
2024-09,Susan Sullivan,Negotiation,5.0,1
2024-09,Susan Sullivan,Closing,6.0,1
2024-09,Sylvia Burns,Renewal/Expansion,9.0,1
2024-09,Tammy Johnson,Closing,6.0,1
2024-09,Tammy Johnson,Renewal/Expansion,9.0,1
2024-09,Tammy Jones,Renewal/Expansion,9.0,1
2024-09,Tammy Sexton,Renewal/Expansion,9.0,1
2024-09,Tanner Martin,Qualified lead,2.0,1
2024-09,Tanner Martin,Needs Assessment,3.0,2
2024-09,Tanner Martin,Proposal/Quote Preparation,4.0,1
2024-09,Tanya Spears,Proposal/Quote Preparation,4.0,1
2024-09,Tanya Spears,Implementation/Onboarding,7.0,1
2024-09,Tanya Spears,Renewal/Expansion,9.0,2
2024-09,Taylor Cunningham,Lead Generation,1.0,1
2024-09,Taylor Cunningham,Qualified lead,2.0,1
2024-09,Teresa Smith,Qualified lead,2.0,1
2024-09,Teresa Wilson DDS,Follow-up/Customer Success,8.0,1
2024-09,Teresa Wilson DDS,Renewal/Expansion,9.0,1
2024-09,Theresa Gomez,Implementation/Onboarding,7.0,1
2024-09,Thomas Christensen,Closing,6.0,1
2024-09,Thomas Murphy,Implementation/Onboarding,7.0,1
2024-09,Thomas Pittman,Lead Generation,1.0,1
2024-09,Tiffany Foster,Qualified lead,2.0,1
2024-09,Tiffany Foster,Needs Assessment,3.0,1
2024-09,Tiffany Herrera,Lead Generation,1.0,1
2024-09,Tiffany Herrera,Qualified lead,2.0,1
2024-09,Tiffany Thompson,Lead Generation,1.0,1
2024-09,Tiffany Thompson,Qualified lead,2.0,1
2024-09,Tiffany Thompson,Follow-up/Customer Success,8.0,2
2024-09,Timothy Alexander,Needs Assessment,3.0,1
2024-09,Timothy Alexander,Proposal/Quote Preparation,4.0,1
2024-09,Timothy Johnson,Lead Generation,1.0,1
2024-09,Timothy Johnson,Proposal/Quote Preparation,4.0,1
2024-09,Timothy Sutton,Qualified lead,2.0,1
2024-09,Timothy Sutton,Needs Assessment,3.0,1
2024-09,Timothy Sutton,Proposal/Quote Preparation,4.0,1
2024-09,Tina Nolan,Lead Generation,1.0,1
2024-09,Tina Rogers,Implementation/Onboarding,7.0,1
2024-09,Tina Thomas,Lead Generation,1.0,1
2024-09,Tina Thomas,Proposal/Quote Preparation,4.0,1
2024-09,Tina Turner,Lead Generation,1.0,1
2024-09,Tina Turner,Qualified lead,2.0,1
2024-09,Tommy Sullivan,Negotiation,5.0,1
2024-09,Tonya Simmons,Qualified lead,2.0,1
2024-09,Tracey Jackson,Lead Generation,1.0,1
2024-09,Tracey Jackson,Qualified lead,2.0,1
2024-09,Tracey Jackson,Sales Call 2,3.1,1
2024-09,Tracy Owens,Closing,6.0,1
2024-09,Tracy Warner,Sales Call 1,2.1,1
2024-09,Travis Murphy,Lead Generation,1.0,1
2024-09,Tyler Allen,Sales Call 2,3.1,1
2024-09,Tyler Hale,Qualified lead,2.0,1
2024-09,Tyler Hawkins,Qualified lead,2.0,1
2024-09,Tyrone Lang,Lead Generation,1.0,1
2024-09,Tyrone Lang,Closing,6.0,1
2024-09,Unassigned,Lead Generation,1.0,91
2024-09,Valerie Lam,Qualified lead,2.0,1
2024-09,Victoria Howard,Proposal/Quote Preparation,4.0,1
2024-09,Victoria Howard,Renewal/Expansion,9.0,1
2024-09,Victor Welch,Lead Generation,1.0,1
2024-09,Vincent Roberson,Implementation/Onboarding,7.0,1
2024-09,Virginia Rodgers,Lead Generation,1.0,1
2024-09,Virginia Rodgers,Qualified lead,2.0,1
2024-09,Whitney Rogers,Negotiation,5.0,1
2024-09,Whitney Thomas MD,Proposal/Quote Preparation,4.0,1
2024-09,William Molina,Implementation/Onboarding,7.0,1
2024-09,William Nelson,Follow-up/Customer Success,8.0,1
2024-09,Zachary Floyd,Lead Generation,1.0,1
2024-09,Zachary Floyd,Qualified lead,2.0,1
2024-09,Zachary Henderson,Lead Generation,1.0,1
2024-09,Zachary Henderson,Qualified lead,2.0,1
2024-09,Zachary Henderson,Needs Assessment,3.0,1
2024-10,Aaron Austin,Qualified lead,2.0,1
2024-10,Aaron Austin,Needs Assessment,3.0,1
2024-10,Aaron Austin,Closing,6.0,1
2024-10,Aaron Taylor,Lead Generation,1.0,1
2024-10,Aaron Taylor,Needs Assessment,3.0,1
2024-10,Aaron Taylor,Implementation/Onboarding,7.0,1
2024-10,Aaron Taylor,Follow-up/Customer Success,8.0,1
2024-10,Abigail Medina,Follow-up/Customer Success,8.0,1
2024-10,Adam Diaz,Lead Generation,1.0,1
2024-10,Adam King,Qualified lead,2.0,1
2024-10,Adam King,Implementation/Onboarding,7.0,2
2024-10,Adam Lee,Implementation/Onboarding,7.0,1
2024-10,Adam Thomas,Lead Generation,1.0,1
2024-10,Adam Thomas,Qualified lead,2.0,1
2024-10,Adrian Wilson,Proposal/Quote Preparation,4.0,1
2024-10,Adrian Wilson,Negotiation,5.0,1
2024-10,Alan Hall,Negotiation,5.0,1
2024-10,Alan Hall,Implementation/Onboarding,7.0,1
2024-10,Albert Sanchez,Needs Assessment,3.0,1
2024-10,Albert Sanchez,Proposal/Quote Preparation,4.0,1
2024-10,Alejandro Harper,Proposal/Quote Preparation,4.0,1
2024-10,Alejandro Harper,Negotiation,5.0,1
2024-10,Alexander Gonzalez,Negotiation,5.0,1
2024-10,Alexander Gonzalez,Implementation/Onboarding,7.0,1
2024-10,Alexandria Farmer,Lead Generation,1.0,1
2024-10,Alexandria Farmer,Qualified lead,2.0,1
2024-10,Alex Ramirez,Needs Assessment,3.0,1
2024-10,Alex Ramirez,Follow-up/Customer Success,8.0,1
2024-10,Allen Smith,Negotiation,5.0,1
2024-10,Allen Smith,Implementation/Onboarding,7.0,1
2024-10,Amanda Henry,Proposal/Quote Preparation,4.0,1
2024-10,Amanda Henry,Negotiation,5.0,1
2024-10,Amanda Henry,Closing,6.0,1
2024-10,Amanda Kline,Lead Generation,1.0,1
2024-10,Amanda Kline,Qualified lead,2.0,1
2024-10,Amber Holmes,Qualified lead,2.0,1
2024-10,Amber Holmes,Proposal/Quote Preparation,4.0,1
2024-10,Amber Richards,Needs Assessment,3.0,1
2024-10,Amber Richards,Proposal/Quote Preparation,4.0,1
2024-10,Amber Richards,Negotiation,5.0,1
2024-10,Amy Brooks,Lead Generation,1.0,1
2024-10,Amy Brooks,Qualified lead,2.0,1
2024-10,Andrea Evans,Needs Assessment,3.0,1
2024-10,Andrea Evans,Follow-up/Customer Success,8.0,2
2024-10,Andrea Evans,Renewal/Expansion,9.0,1
2024-10,Andrea Johnson,Follow-up/Customer Success,8.0,1
2024-10,Andrea Mcguire,Proposal/Quote Preparation,4.0,1
2024-10,Andre Huynh,Needs Assessment,3.0,1
2024-10,Andre Huynh,Proposal/Quote Preparation,4.0,1
2024-10,Andre Huynh,Closing,6.0,1
2024-10,Andrew Miller,Proposal/Quote Preparation,4.0,1
2024-10,Andrew Smith,Closing,6.0,1
2024-10,Andrew Smith,Implementation/Onboarding,7.0,1
2024-10,Andrew Smith,Follow-up/Customer Success,8.0,1
2024-10,Andrew Valenzuela,Needs Assessment,3.0,1
2024-10,Andrew Valenzuela,Renewal/Expansion,9.0,1
2024-10,Andrew Vasquez,Lead Generation,1.0,1
2024-10,Andrew Young,Lead Generation,1.0,1
2024-10,Andrew Young,Qualified lead,2.0,1
2024-10,Andrew Young,Proposal/Quote Preparation,4.0,1
2024-10,Angela Chang,Proposal/Quote Preparation,4.0,1
2024-10,Angela Chang,Negotiation,5.0,1
2024-10,Angela Cooper,Closing,6.0,1
2024-10,Angela Cooper,Renewal/Expansion,9.0,1
2024-10,Angela Snyder,Proposal/Quote Preparation,4.0,1
2024-10,Angela Snyder,Implementation/Onboarding,7.0,1
2024-10,Angela Terry,Negotiation,5.0,1
2024-10,Anita Moore,Closing,6.0,1
2024-10,Anna Day,Closing,6.0,1
2024-10,Anna Day,Implementation/Onboarding,7.0,1
2024-10,Ann Sanchez,Qualified lead,2.0,1
2024-10,Ann Sanchez,Needs Assessment,3.0,1
2024-10,Anthony Anderson,Proposal/Quote Preparation,4.0,1
2024-10,Anthony Daniel,Qualified lead,2.0,1
2024-10,Anthony Robinson,Lead Generation,1.0,1
2024-10,Antonio Miller,Qualified lead,2.0,1
2024-10,Arthur Burton,Lead Generation,1.0,1
2024-10,Arthur Burton,Qualified lead,2.0,1
2024-10,Ashley Jones,Lead Generation,1.0,1
2024-10,Ashley Jones,Qualified lead,2.0,1
2024-10,Ashley Russell,Qualified lead,2.0,1
2024-10,Ashley Russell,Negotiation,5.0,1
2024-10,Ashley Russell,Closing,6.0,1
2024-10,Ashley Russell,Implementation/Onboarding,7.0,1
2024-10,Ashley Thomas,Needs Assessment,3.0,1
2024-10,Ashley Thomas,Proposal/Quote Preparation,4.0,2
2024-10,Ashley Thomas,Negotiation,5.0,1
2024-10,Austin Robertson,Lead Generation,1.0,1
2024-10,Autumn Hanson,Lead Generation,1.0,1
2024-10,Autumn Hanson,Qualified lead,2.0,1
2024-10,Autumn Henderson,Closing,6.0,1
2024-10,Autumn Henderson,Implementation/Onboarding,7.0,1
2024-10,Barbara Rodriguez,Needs Assessment,3.0,1
2024-10,Barbara Rodriguez,Proposal/Quote Preparation,4.0,1
2024-10,Benjamin Garcia,Implementation/Onboarding,7.0,1
2024-10,Benjamin Garcia,Follow-up/Customer Success,8.0,1
2024-10,Benjamin Haas,Implementation/Onboarding,7.0,1
2024-10,Benjamin Haas,Follow-up/Customer Success,8.0,1
2024-10,Benjamin Lane,Implementation/Onboarding,7.0,1
2024-10,Beth Roberts,Implementation/Onboarding,7.0,1
2024-10,Beth Roberts,Follow-up/Customer Success,8.0,1
2024-10,Beverly Marquez,Lead Generation,1.0,1
2024-10,Bobby Robinson,Closing,6.0,1
2024-10,Bobby Robinson,Implementation/Onboarding,7.0,1
2024-10,Bradley Bowers,Closing,6.0,1
2024-10,Brad Mccarthy,Lead Generation,1.0,1
2024-10,Brad Mccarthy,Qualified lead,2.0,1
2024-10,Brad Mccarthy,Closing,6.0,1
2024-10,Brandon Frost,Needs Assessment,3.0,1
2024-10,Brandon Frost,Proposal/Quote Preparation,4.0,1
2024-10,Brandon West,Closing,6.0,1
2024-10,Brandon West,Follow-up/Customer Success,8.0,1
2024-10,Brandy Campos,Qualified lead,2.0,1
2024-10,Brandy Campos,Proposal/Quote Preparation,4.0,1
2024-10,Brent Davis,Needs Assessment,3.0,1
2024-10,Brent Davis,Implementation/Onboarding,7.0,1
2024-10,Brent Davis,Renewal/Expansion,9.0,1
2024-10,Brian Gonzales,Needs Assessment,3.0,1
2024-10,Brian Gonzales,Negotiation,5.0,2
2024-10,Brian Gonzales,Closing,6.0,1
2024-10,Brittany Lowe,Qualified lead,2.0,2
2024-10,Brittany Lowe,Closing,6.0,1
2024-10,Brittany Simmons,Follow-up/Customer Success,8.0,1
2024-10,Brooke Barrera,Lead Generation,1.0,2
2024-10,Brooke Barrera,Qualified lead,2.0,1
2024-10,Brooke Barrera,Needs Assessment,3.0,1
2024-10,Brooke Barrera,Negotiation,5.0,1
2024-10,Bruce Scott,Qualified lead,2.0,1
2024-10,Bryan Hendrix,Needs Assessment,3.0,1
2024-10,Bryan Hendrix,Negotiation,5.0,1
2024-10,Caitlin Harrison,Lead Generation,1.0,1
2024-10,Caitlin Jones,Implementation/Onboarding,7.0,1
2024-10,Caleb Bell,Qualified lead,2.0,1
2024-10,Caleb Bell,Proposal/Quote Preparation,4.0,1
2024-10,Caleb Bell,Negotiation,5.0,1
2024-10,Caleb Cooper,Lead Generation,1.0,1
2024-10,Caleb Cooper,Needs Assessment,3.0,1
2024-10,Caleb Cooper,Proposal/Quote Preparation,4.0,1
2024-10,Carl Williams,Proposal/Quote Preparation,4.0,1
2024-10,Carl Williams,Negotiation,5.0,1
2024-10,Carrie Rodriguez,Proposal/Quote Preparation,4.0,1
2024-10,Carrie Rodriguez,Implementation/Onboarding,7.0,1
2024-10,Cassandra Livingston,Closing,6.0,1
2024-10,Chad Barron,Proposal/Quote Preparation,4.0,1
2024-10,Chad Barron,Implementation/Onboarding,7.0,1
2024-10,Chad Frank,Negotiation,5.0,1
2024-10,Chad Frank,Closing,6.0,1
2024-10,Chad Moore,Lead Generation,1.0,1
2024-10,Chad Moore,Proposal/Quote Preparation,4.0,1
2024-10,Chad Moore,Negotiation,5.0,1
2024-10,Charles Chavez,Implementation/Onboarding,7.0,1
2024-10,Charles Murray,Lead Generation,1.0,1
2024-10,Charles Murray,Qualified lead,2.0,1
2024-10,Chelsea Edwards,Qualified lead,2.0,1
2024-10,Christopher Chan,Proposal/Quote Preparation,4.0,1
2024-10,Christopher Chan,Closing,6.0,2
2024-10,Christopher Chan,Implementation/Onboarding,7.0,1
2024-10,Christopher Chan,Follow-up/Customer Success,8.0,1
2024-10,Christopher Clark,Closing,6.0,1
2024-10,Christopher Clark,Implementation/Onboarding,7.0,1
2024-10,Christopher Gaines,Proposal/Quote Preparation,4.0,1
2024-10,Christopher Henderson,Follow-up/Customer Success,8.0,1
2024-10,Christopher Hines,Lead Generation,1.0,2
2024-10,Christopher Hines,Proposal/Quote Preparation,4.0,1
2024-10,Christopher Hines,Negotiation,5.0,1
2024-10,Christopher Hines,Closing,6.0,1
2024-10,Christopher Jones,Needs Assessment,3.0,1
2024-10,Christopher Jones,Proposal/Quote Preparation,4.0,1
2024-10,Christopher Jones,Closing,6.0,1
2024-10,Christopher Jones,Follow-up/Customer Success,8.0,1
2024-10,Christopher Strong,Qualified lead,2.0,2
2024-10,Christopher Strong,Needs Assessment,3.0,1
2024-10,Christopher Strong,Closing,6.0,1
2024-10,Cindy Smith,Proposal/Quote Preparation,4.0,1
2024-10,Cindy Smith,Negotiation,5.0,2
2024-10,Cindy Smith,Renewal/Expansion,9.0,1
2024-10,Claudia Morales,Needs Assessment,3.0,2
2024-10,Claudia Morales,Implementation/Onboarding,7.0,1
2024-10,Claudia Morales,Follow-up/Customer Success,8.0,1
2024-10,Clayton Thomas,Proposal/Quote Preparation,4.0,1
2024-10,Clayton Thomas,Negotiation,5.0,1
2024-10,Cody Edwards,Implementation/Onboarding,7.0,1
2024-10,Cody Hodge,Proposal/Quote Preparation,4.0,1
2024-10,Connie Guzman,Proposal/Quote Preparation,4.0,1
2024-10,Corey Medina,Closing,6.0,1
2024-10,Corey Medina,Renewal/Expansion,9.0,1
2024-10,Craig Cole,Implementation/Onboarding,7.0,1
2024-10,Craig Cole,Follow-up/Customer Success,8.0,1
2024-10,Craig Montoya MD,Proposal/Quote Preparation,4.0,1
2024-10,Craig Montoya MD,Follow-up/Customer Success,8.0,1
2024-10,Crystal Galloway,Follow-up/Customer Success,8.0,1
2024-10,Curtis George,Needs Assessment,3.0,1
2024-10,Curtis George,Proposal/Quote Preparation,4.0,1
2024-10,Cynthia Griffin,Proposal/Quote Preparation,4.0,1
2024-10,Cynthia Jones,Lead Generation,1.0,1
2024-10,Cynthia Jones,Proposal/Quote Preparation,4.0,1
2024-10,Cynthia Payne,Lead Generation,1.0,1
2024-10,Cynthia Payne,Qualified lead,2.0,1
2024-10,Daniel Cook,Negotiation,5.0,1
2024-10,Daniel Gallegos,Lead Generation,1.0,1
2024-10,Daniel Gallegos,Qualified lead,2.0,1
2024-10,Daniel Gallegos,Proposal/Quote Preparation,4.0,1
2024-10,Daniel Sullivan,Lead Generation,1.0,1
2024-10,Daniel Sullivan,Qualified lead,2.0,1
2024-10,Daniel Sullivan,Needs Assessment,3.0,1
2024-10,Daniel Sullivan,Follow-up/Customer Success,8.0,1
2024-10,Daniel Valenzuela,Qualified lead,2.0,1
2024-10,Daniel Valenzuela,Needs Assessment,3.0,1
2024-10,Daniel Valenzuela,Proposal/Quote Preparation,4.0,1
2024-10,Darlene Hudson,Lead Generation,1.0,1
2024-10,Darryl Williams,Needs Assessment,3.0,1
2024-10,Darryl Williams,Renewal/Expansion,9.0,1
2024-10,Dave Jensen,Needs Assessment,3.0,1
2024-10,David Beasley,Qualified lead,2.0,1
2024-10,David Brown,Qualified lead,2.0,1
2024-10,David Davis,Lead Generation,1.0,1
2024-10,David Davis,Needs Assessment,3.0,1
2024-10,David Davis,Proposal/Quote Preparation,4.0,1
2024-10,David Davis,Negotiation,5.0,1
2024-10,David Davis,Closing,6.0,1
2024-10,David Mejia,Implementation/Onboarding,7.0,1
2024-10,David Moore,Implementation/Onboarding,7.0,1
2024-10,David Rodriguez,Follow-up/Customer Success,8.0,1
2024-10,David Young,Qualified lead,2.0,1
2024-10,Deanna Ruiz,Closing,6.0,1
2024-10,Deborah Cowan,Lead Generation,1.0,1
2024-10,Deborah Cowan,Qualified lead,2.0,1
2024-10,Deborah Flores,Negotiation,5.0,1
2024-10,Deborah Flores,Follow-up/Customer Success,8.0,1
2024-10,Deborah Hale,Needs Assessment,3.0,1
2024-10,Deborah Hale,Negotiation,5.0,1
2024-10,Debra Luna,Negotiation,5.0,1
2024-10,Debra Luna,Closing,6.0,1
2024-10,Debra Thompson,Qualified lead,2.0,1
2024-10,Debra Thompson,Proposal/Quote Preparation,4.0,1
2024-10,Denise Barr,Lead Generation,1.0,1
2024-10,Denise Barr,Implementation/Onboarding,7.0,1
2024-10,Destiny Martinez,Closing,6.0,1
2024-10,Destiny Martinez,Renewal/Expansion,9.0,1
2024-10,Devin Cortez,Needs Assessment,3.0,1
2024-10,Devin Cortez,Proposal/Quote Preparation,4.0,1
2024-10,Diana Nichols,Lead Generation,1.0,1
2024-10,Donald Navarro,Closing,6.0,1
2024-10,Donald Navarro,Implementation/Onboarding,7.0,1
2024-10,Donna Ruiz,Lead Generation,1.0,1
2024-10,Douglas Jimenez,Needs Assessment,3.0,1
2024-10,Douglas Jimenez,Negotiation,5.0,1
2024-10,Dustin Nguyen,Implementation/Onboarding,7.0,1
2024-10,Dustin Nguyen,Follow-up/Customer Success,8.0,1
2024-10,Elizabeth Brown,Lead Generation,1.0,1
2024-10,Elizabeth Brown,Follow-up/Customer Success,8.0,1
2024-10,Elizabeth Collier,Qualified lead,2.0,1
2024-10,Elizabeth Collier,Proposal/Quote Preparation,4.0,1
2024-10,Elizabeth Collier,Implementation/Onboarding,7.0,1
2024-10,Elizabeth Elliott,Follow-up/Customer Success,8.0,1
2024-10,Elizabeth Horn,Negotiation,5.0,1
2024-10,Elizabeth Lane DVM,Lead Generation,1.0,1
2024-10,Elizabeth Mann,Lead Generation,1.0,1
2024-10,Elizabeth Mann,Qualified lead,2.0,1
2024-10,Erin Hawkins,Lead Generation,1.0,1
2024-10,Erin Hawkins,Qualified lead,2.0,1
2024-10,Erin Hawkins,Needs Assessment,3.0,1
2024-10,Ethan Berger,Proposal/Quote Preparation,4.0,1
2024-10,Eugene Daniels,Implementation/Onboarding,7.0,1
2024-10,Frederick Martin,Lead Generation,1.0,1
2024-10,Frederick Martin,Qualified lead,2.0,1
2024-10,Gabriel Blake,Lead Generation,1.0,1
2024-10,Gabriel Blake,Qualified lead,2.0,1
2024-10,Gabrielle Jones,Qualified lead,2.0,1
2024-10,Gail Boone,Lead Generation,1.0,1
2024-10,Garrett Daniels,Closing,6.0,1
2024-10,Garrett Daniels,Implementation/Onboarding,7.0,1
2024-10,Gary Cowan,Qualified lead,2.0,1
2024-10,Gary Cowan,Negotiation,5.0,1
2024-10,Gary Cowan,Closing,6.0,1
2024-10,Gary Cowan,Follow-up/Customer Success,8.0,1
2024-10,Gary Freeman,Closing,6.0,1
2024-10,Gary Norris,Proposal/Quote Preparation,4.0,1
2024-10,Geoffrey Hunt,Renewal/Expansion,9.0,1
2024-10,George Chapman,Implementation/Onboarding,7.0,1
2024-10,Grace Gonzalez,Qualified lead,2.0,1
2024-10,Grace Jones,Closing,6.0,1
2024-10,Grace Jones,Follow-up/Customer Success,8.0,1
2024-10,Grace Jones,Renewal/Expansion,9.0,1
2024-10,Gregory Smith,Proposal/Quote Preparation,4.0,1
2024-10,Gregory Smith,Negotiation,5.0,1
2024-10,Haley Montgomery,Needs Assessment,3.0,1
2024-10,Haley Montgomery,Proposal/Quote Preparation,4.0,1
2024-10,Haley Montgomery,Negotiation,5.0,1
2024-10,Harold Nguyen,Renewal/Expansion,9.0,1
2024-10,Heather Hart,Follow-up/Customer Success,8.0,1
2024-10,Heather Hart,Renewal/Expansion,9.0,1
2024-10,Holly Hart,Lead Generation,1.0,1
